gender,birth,marriage,religion,income,code_job,code_region
2,1975,1,1,9999,NA,6
2,1999,0,1,9999,NA,6
2,2001,0,1,9999,NA,6
2,2004,0,1,9999,NA,6
1,1964,1,1,9999,521,6
2,1964,1,1,9999,521,6
2,1993,5,1,9999,NA,6
1,1970,1,2,9999,792,6
2,1972,1,2,80,521,6
1,2002,0,2,9999,NA,6
1,2004,0,2,9999,NA,6
1,1975,1,1,363.8,1012,6
2,1975,3,2,188,247,6
1,2000,0,2,9999,NA,6
2,2002,0,2,9999,NA,6
2,1940,2,2,9999,NA,6
2,1971,3,2,90,922,6
2,2004,0,2,9999,NA,6
2,1934,2,1,9999,NA,6
1,1938,1,2,9999,NA,6
2,1940,1,2,9999,611,6
1,1976,1,2,220,862,6
2,1979,1,2,129,313,6
2,2001,0,2,9999,NA,6
2,2004,0,2,9999,NA,6
1,2005,0,2,9999,NA,6
1,1980,1,2,347.2,1012,6
2,1982,1,2,9999,NA,6
2,2007,0,2,9999,NA,6
1,1981,1,2,338.3,1012,6
2,1979,1,2,9999,NA,6
2,2005,0,2,9999,NA,6
2,2007,0,2,9999,NA,6
2,2010,0,2,9999,NA,6
1,1974,1,1,430,1012,6
2,1976,1,1,178,247,6
2,2003,0,1,9999,NA,6
2,2012,0,1,9999,NA,6
1,1983,1,2,360,1012,6
2,1986,1,2,9999,NA,6
1,2005,0,2,9999,NA,6
2,2012,0,2,9999,NA,6
1,2013,0,2,9999,NA,6
1,1974,1,2,421.6,311,3
2,1974,1,2,9999,NA,3
1,2001,0,2,9999,NA,3
2,2005,0,2,9999,NA,3
1,1982,1,2,362.3,1012,6
2,1982,1,1,9999,NA,6
2,2004,0,1,9999,NA,6
2,2006,0,1,9999,NA,6
1,1978,1,2,325,1012,6
2,1978,1,2,9999,NA,6
1,2006,0,2,9999,NA,6
2,2010,0,2,9999,NA,6
1,1980,1,2,361.7,1012,6
2,1981,1,2,9999,NA,6
1,2008,0,2,9999,NA,6
2,2012,0,2,9999,NA,6
1,1971,1,1,375,1012,2
2,1978,1,1,9999,NA,2
1,2007,0,1,9999,NA,2
1,2009,0,1,9999,NA,2
1,2011,0,1,9999,NA,2
1,1970,1,1,480,1012,6
2,1975,1,1,9999,NA,6
2,2010,0,1,9999,NA,6
1,1980,1,2,270.7,1012,6
2,1980,1,2,9999,530,6
1,2002,0,2,9999,NA,6
2,2003,0,2,9999,NA,6
1,1954,1,2,9999,611,6
2,1962,1,1,193,247,6
1,1984,5,2,200,312,1
1,1958,1,2,314.2,942,6
2,1960,1,2,9999,611,6
1,1938,1,2,9999,611,6
2,1939,1,2,9999,611,6
1,1952,1,1,9999,875,6
2,1954,1,1,9999,611,6
1,1982,1,2,350,521,6
2,1981,1,2,60,530,6
1,2008,0,2,9999,NA,6
2,2012,0,2,9999,NA,6
2,1930,2,2,9999,NA,2
1,1956,1,2,240.8,999,2
2,1959,1,2,110,421,2
2,1992,5,2,9999,NA,2
1,1943,1,1,9999,611,6
2,1946,1,1,9999,NA,6
2,1948,4,1,9999,NA,6
1,2004,0,2,9999,NA,6
1,1955,1,2,9999,422,6
2,1955,1,2,70,941,6
1,1947,1,1,9999,611,6
2,1957,1,1,9999,611,6
1,1942,1,1,9999,611,6
2,1944,1,1,9999,611,6
2,1941,2,2,9999,NA,6
1,1947,1,2,9999,611,6
2,1956,1,2,9999,NA,6
1,2003,0,2,9999,NA,6
2,2004,0,2,9999,NA,6
2,1941,2,2,9999,NA,6
2,1932,2,1,9999,NA,6
1,1967,1,2,263,751,6
2,1968,1,2,142.8,799,6
2,1991,5,2,40,442,6
2,1992,5,2,40,314,6
1,1995,5,2,110,314,6
1,1944,1,1,9999,NA,6
2,1948,1,1,9999,NA,6
1,1937,1,2,9999,611,6
2,1938,1,2,9999,611,6
2,1938,2,1,9999,NA,6
2,1926,2,1,9999,NA,6
1,1954,1,2,9999,611,6
2,1957,1,1,9999,NA,6
1,1945,1,2,70.9,942,6
2,1950,1,1,9999,611,6
1,1960,1,2,9999,NA,6
1,1999,0,2,9999,NA,6
2,2001,0,2,9999,NA,6
2,1955,1,2,140,941,6
2,1934,2,2,9999,NA,6
1,1964,5,2,9999,611,6
2,1936,2,2,9999,611,6
1,1928,1,2,9999,NA,6
2,1933,1,1,9999,NA,6
2,1952,3,1,9999,NA,6
2,2000,0,2,9999,NA,6
2,1929,4,2,9999,NA,6
1,1963,1,2,9999,521,6
2,1970,1,2,9999,521,6
2,1996,5,2,9999,NA,6
1,1947,1,2,9999,NA,6
2,1956,1,2,9999,NA,6
2,1942,3,2,9999,NA,6
1,1954,1,1,420.8,311,6
2,1957,1,1,9999,NA,6
2,1982,1,2,9999,NA,1
2,1985,5,1,325,243,2
1,1991,5,1,9999,NA,6
1,1983,1,2,212.5,521,1
1,1964,1,2,9999,873,6
2,1967,1,1,67.5,530,6
1,1999,0,1,9999,NA,6
2,2002,0,1,9999,NA,6
1,1962,1,2,621.3,252,6
2,1963,1,2,633.3,252,6
2,1990,5,2,230,252,1
1,1993,5,2,9999,NA,6
1,1946,1,1,9999,873,6
2,1943,1,1,9999,611,6
2,1940,2,2,9999,NA,6
1,1942,1,2,9999,NA,6
2,1944,1,1,9999,NA,6
1,1979,1,2,9999,773,6
2,1980,1,2,285,243,6
1,2008,0,2,9999,NA,6
2,2010,0,2,9999,NA,6
2,1939,2,1,20,941,6
1,1998,0,2,9999,NA,6
2,2000,0,2,9999,NA,6
1,1970,3,2,218.3,753,6
1,1932,1,1,9999,NA,6
2,1937,1,1,9999,NA,6
1,1939,1,2,9999,611,6
2,1944,1,2,9999,611,6
2,1939,2,1,9999,NA,6
2,1939,2,2,9999,NA,6
2,1979,3,2,9999,953,6
1,2003,0,2,9999,NA,6
2,1949,2,1,9999,NA,6
2,1940,2,1,9999,NA,6
1,1938,1,2,9999,611,6
2,1938,1,2,9999,NA,6
2,1944,2,2,9999,521,6
2,1946,2,1,20,952,6
1,1964,1,2,433.3,311,6
2,1968,1,1,525,320,6
2,2002,0,2,9999,NA,6
2,2004,0,2,9999,NA,6
1,1957,1,1,310,881,6
2,1958,1,1,159.7,246,6
1,1989,5,2,78,442,6
1,1973,1,2,425,311,6
2,1975,1,2,177.7,314,6
2,1998,0,2,9999,NA,6
1,1999,0,2,9999,NA,6
1,1968,1,1,400,411,6
2,1975,1,1,9999,259,6
2,2002,0,1,9999,NA,6
1,2005,0,1,9999,NA,6
1,1938,1,1,9999,NA,6
2,1941,1,1,9999,NA,6
1,1974,5,1,192,313,6
2,1957,1,1,100,441,6
1,1948,1,1,9999,422,6
1,1976,1,1,140,854,6
2,1975,1,1,90,259,6
2,2002,0,1,9999,NA,6
1,2003,0,1,9999,NA,6
2,1949,3,1,9999,NA,6
2,1995,5,2,60,953,2
1,1997,0,2,9999,NA,6
1,1968,1,2,9999,530,6
2,1972,1,1,106,313,6
1,2004,0,2,9999,NA,6
1,2006,0,2,9999,NA,6
1,1970,3,2,180,873,2
2,1932,2,2,9999,NA,6
1,1967,5,1,150,873,6
1,1932,1,1,9999,611,6
2,1933,1,1,9999,611,6
1,1939,1,2,9999,NA,6
2,1947,1,1,20,941,6
1,1967,5,1,136,910,6
1,1963,5,2,9999,NA,6
1,1962,1,2,9999,910,6
2,1967,1,2,98,710,6
2,1994,5,2,9999,NA,6
2,1995,5,2,9999,NA,6
1,1997,0,2,9999,NA,6
2,1946,2,1,9999,NA,6
1,1933,1,2,9999,611,6
2,1937,1,2,9999,611,6
2,1946,2,2,9999,999,6
1,1957,1,1,9999,773,6
2,1968,1,1,9999,611,6
1,1935,1,2,9999,611,6
2,1935,1,2,9999,611,6
1,1952,1,1,9999,611,6
2,1953,1,1,9999,611,6
2,1931,2,2,9999,611,6
1,1930,2,2,9999,NA,6
1,1934,1,2,9999,611,6
2,1934,1,2,9999,611,6
1,1926,1,1,9999,NA,6
2,1930,1,1,9999,NA,6
2,1931,2,2,9999,NA,6
2,1930,2,2,9999,NA,6
1,1934,2,2,9999,NA,6
1,1933,1,2,9999,NA,6
1,1934,1,2,9999,611,6
2,1931,1,2,9999,611,6
2,1936,2,2,9999,NA,6
2,1935,2,2,20,941,6
1,1930,2,2,9999,NA,6
1,1952,1,2,9999,922,6
2,1958,1,2,9999,441,6
1,1982,1,2,277.3,761,6
2,1986,1,2,9999,NA,6
2,2011,0,2,9999,NA,6
2,2013,0,2,9999,NA,6
2,1951,2,1,69,941,6
1,1958,1,1,9999,NA,2
2,1959,1,1,193.5,952,2
1,1950,1,2,9999,611,6
2,1957,1,2,142.9,941,6
1,1989,5,2,225,753,6
1,1952,5,1,9999,910,6
1,1962,1,2,102.5,922,6
2,1962,1,2,9999,441,6
2,1992,5,2,9999,NA,6
1,1940,1,2,9999,611,6
2,1950,1,2,9999,611,6
1,1919,1,1,9999,611,6
2,1926,1,1,9999,NA,6
1,1965,5,1,9999,941,6
1,1943,1,1,9999,521,6
2,1948,1,1,150,710,6
1,1976,5,2,9999,NA,6
1,1937,1,1,9999,NA,6
2,1942,1,1,9999,NA,6
2,1939,2,1,9999,NA,7
2,1928,2,1,20,999,6
2,1955,3,2,9999,521,6
2,1937,2,2,83,930,6
2,1935,2,2,20,941,6
1,1957,3,2,80,422,6
2,1987,5,2,29,941,6
1,1931,3,1,9999,NA,6
2,1935,2,1,9999,NA,6
1,1970,1,1,208,930,6
2,1980,1,1,9999,NA,6
1,2005,0,1,9999,NA,6
2,2007,0,1,9999,NA,6
1,1975,1,2,9999,152,6
2,1975,1,2,150,313,6
1,2003,0,2,9999,NA,6
2,1969,3,2,547.9,311,2
1,1997,0,2,9999,NA,2
1,1999,0,2,9999,NA,2
1,1961,1,2,238,139,6
2,1965,1,2,258,930,6
2,1991,5,2,14,1012,6
1,1994,5,2,146.33,799,6
2,1942,2,1,9999,NA,6
2,1919,2,1,9999,NA,6
1,1960,1,1,9999,773,6
2,1962,1,1,152,941,6
2,1991,5,1,235,521,6
1,1977,5,1,170,942,6
2,1952,2,1,112.27,930,6
1,1965,1,2,9999,743,6
2,1969,1,2,140.5,314,6
1,1995,5,2,9999,NA,6
1,1943,1,1,9999,NA,6
2,1950,1,1,105.24,930,6
1,1948,1,2,9999,791,6
2,1950,1,2,9999,611,6
2,1976,1,1,9999,247,6
1,1978,1,1,372.41,312,6
1,1976,1,1,375,312,6
1,2006,0,1,9999,NA,6
2,1980,1,1,145,521,6
1,2010,0,1,9999,NA,6
1,1941,1,2,9999,NA,6
2,1943,1,1,9999,NA,6
1,1949,1,2,9999,521,6
2,1955,1,2,9999,521,6
1,1981,5,2,211,399,1
1,1962,1,2,9999,875,6
2,1968,1,1,9999,NA,6
2,1993,5,1,9999,NA,6
1,2000,0,1,9999,NA,6
1,1969,1,1,298.75,799,6
2,1968,1,1,182.33,521,6
1,2000,0,1,9999,NA,6
1,2002,0,1,9999,NA,6
1,1973,5,2,206.5,930,6
1,1970,1,1,170,910,6
2,1970,1,1,125,930,6
2,1998,0,1,9999,NA,6
1,2001,0,1,9999,NA,6
1,2006,0,1,9999,NA,6
1,1963,1,1,217.58,873,6
2,1967,1,1,195,441,6
1,1986,5,1,9999,NA,6
2,1989,5,1,9999,NA,6
2,1940,2,1,9999,NA,6
2,1964,1,1,9999,NA,5
1,1964,1,1,405.6,248,5
1,1994,5,1,9999,NA,5
2,1995,5,1,9999,NA,5
1,1971,1,2,180,941,6
1,1973,1,2,9999,521,6
2,1976,1,2,9999,313,6
1,2001,0,2,9999,NA,6
1,2007,0,2,9999,NA,6
1,1934,2,2,9999,791,6
1,1969,5,2,9999,NA,6
1,1966,1,1,375,312,6
2,1962,1,1,24,314,6
1,1988,5,1,9999,NA,6
2,1991,5,1,9999,NA,6
1,1945,1,2,9999,NA,6
2,1949,1,1,9999,722,6
2,1941,2,1,9999,NA,6
1,1968,1,2,9999,151,6
2,1968,1,2,110,521,6
2,1994,5,2,34,999,6
1,1996,5,2,9999,NA,6
1,1973,1,2,9999,NA,6
2,1979,1,1,9999,NA,6
2,1999,0,1,9999,NA,6
2,2004,0,1,9999,NA,6
1,2006,0,1,9999,NA,6
1,1955,1,2,9999,611,6
2,1959,1,2,9999,611,6
1,1981,1,1,434.2,411,2
1,1995,5,2,9999,NA,6
2,1981,1,2,122,399,2
2,2012,0,2,9999,NA,2
1,1973,1,1,230,921,6
2,1980,1,1,9999,NA,6
2,2005,0,1,9999,NA,6
1,2011,0,1,9999,NA,6
1,1976,1,2,368.33,811,6
2,1979,1,2,9999,NA,6
2,2012,0,2,9999,NA,6
1,1957,1,1,9999,274,6
2,1962,1,1,9999,NA,6
1,1986,5,1,9999,NA,6
1,1966,3,1,127.5,873,6
2,1977,1,1,121,530,6
2,2001,0,1,9999,NA,6
1,1964,1,1,337.33,992,6
1,2009,0,1,9999,NA,6
1,1969,1,2,538.06,311,6
2,1973,1,2,430.91,311,6
1,1998,0,2,9999,NA,6
1,2001,0,2,9999,NA,6
1,1935,1,2,9999,NA,6
2,1938,1,2,9999,NA,6
1,1967,1,2,9999,NA,6
2,1971,1,2,9999,854,6
2,1993,5,2,170,247,6
1,2006,0,2,9999,NA,6
2,1968,3,2,58.3,510,6
2,1925,2,1,9999,NA,6
2,1994,5,2,9999,NA,6
2,1994,5,2,9999,NA,6
2,1996,5,2,9999,NA,6
2,1943,2,2,9999,NA,6
1,1950,1,2,9999,NA,6
2,1953,1,2,9999,NA,6
1,1979,1,1,387,311,6
2,1980,1,1,280,311,6
2,2008,0,1,9999,NA,6
2,1959,3,1,62.09,930,6
1,1940,1,2,9999,611,6
2,1941,1,2,9999,NA,6
1,1997,0,2,9999,NA,6
1,1962,1,2,9999,432,6
2,1960,1,2,80,259,6
2,1986,1,2,9999,NA,6
1,1969,1,1,325,152,5
2,1971,1,1,75,247,5
1,1999,0,1,9999,NA,5
2,2003,0,1,9999,NA,5
1,1971,1,2,9999,NA,6
2,1976,1,2,70.8,930,6
1,1995,5,2,9999,NA,6
1,1996,5,2,9999,NA,6
2,2002,0,2,9999,NA,6
1,1980,5,1,220,799,6
2,1968,1,1,9999,422,5
2,1994,5,1,9999,NA,5
1,1963,1,1,666.66,392,5
1,1948,3,2,9999,NA,6
1,1968,1,2,350,841,6
2,1970,1,2,135,891,6
2,1994,5,2,9999,NA,6
2,1987,5,2,80,930,6
1,1990,5,2,200,930,6
1,1946,1,1,9999,429,6
2,1949,1,1,9999,NA,6
1,1978,1,2,9999,441,6
2,1978,1,2,9999,442,6
1,2004,0,2,9999,NA,6
2,2007,0,2,9999,NA,6
2,1959,4,1,9999,NA,6
1,1987,5,1,215.16,863,6
2,1938,2,1,9999,NA,6
1,1965,3,2,186.3,874,6
2,1968,3,2,80,521,6
2,1993,5,2,9999,NA,6
2,1997,0,2,9999,NA,6
1,1948,1,1,9999,NA,6
2,1951,1,1,9999,NA,6
1,1940,1,1,9999,NA,6
2,1941,1,1,9999,NA,6
1,1968,5,1,300,773,6
1,1939,1,1,9999,NA,6
2,1944,1,1,9999,NA,6
1,1978,1,1,192,248,5
2,1979,1,1,9999,NA,5
1,2012,0,1,9999,NA,5
1,2013,0,1,9999,NA,5
1,1961,1,1,1416.7,141,6
2,1967,1,1,9999,NA,6
1,1991,5,1,9999,NA,6
1,1991,5,1,89,314,6
1,2004,0,1,9999,NA,6
2,1934,5,2,9999,NA,6
1,1946,1,2,9999,NA,6
2,1950,1,2,9999,NA,6
1,1979,1,2,503.3,510,1
2,1981,1,2,154.2,312,1
1,2012,0,2,9999,NA,1
2,1969,3,1,104.2,510,6
2,1992,5,1,9999,NA,6
1,1994,5,1,118.6,952,6
1,1936,1,1,9999,NA,2
2,1935,1,1,9999,NA,2
2,1961,5,1,333.3,271,2
1,1962,1,1,231.3,863,6
2,1968,1,1,9999,NA,6
1,1966,3,2,400,510,6
2,1971,3,2,9999,NA,6
2,1994,5,2,9999,NA,6
1,1997,0,2,9999,NA,6
2,1934,2,2,9999,NA,6
1,1965,1,2,165,874,6
2,1966,1,2,102,521,6
1,1992,5,2,9999,NA,6
1,1937,1,2,9999,NA,6
2,1943,1,1,9999,NA,6
1,1960,1,2,9999,611,6
2,1962,1,2,9999,521,6
2,1987,5,2,160,312,6
2,1990,5,2,9999,NA,6
1,1960,1,2,419,772,6
2,1972,1,1,283.3,530,6
2,1995,5,2,9999,NA,6
2,1997,0,2,9999,NA,6
1,1999,0,2,9999,NA,6
2,1931,2,1,9999,NA,6
1,1956,3,1,590.3,311,6
1,1988,5,1,223.3,313,6
1,1959,1,2,9999,274,6
2,1962,1,1,163.5,259,6
2,1940,3,1,9999,NA,2
2,1935,5,2,9999,NA,2
2,1931,2,1,9999,NA,6
1,1934,1,2,9999,NA,6
2,1933,1,2,9999,NA,6
2,1953,2,2,9999,NA,6
1,1995,5,2,9999,NA,6
2,1999,0,2,9999,NA,6
2,1969,3,1,198,314,6
1,1995,5,1,9999,NA,6
1,1955,1,1,9999,730,6
2,1962,1,1,9999,NA,6
1,1976,1,1,341.66,761,6
2,1979,1,1,130,247,6
1,2012,0,1,9999,NA,6
1,1945,1,1,9999,611,6
2,1955,1,2,170.83,941,6
1,1977,5,2,169.6,930,6
1,1935,1,2,9999,530,6
2,1937,1,1,9999,530,6
1,1935,1,1,9999,NA,6
2,1944,1,1,9999,NA,6
1,1944,1,2,125,942,6
2,1945,1,2,9999,NA,6
2,1934,2,1,9999,611,6
1,1962,1,1,278,773,6
2,1963,1,1,117.16,952,6
2,1991,5,1,30,521,6
2,1993,5,1,84,521,6
2,1994,5,1,22.4,521,6
2,1998,0,1,9999,NA,6
2,1934,2,1,9999,NA,6
1,1956,3,1,9999,611,6
2,1932,2,1,9999,NA,6
2,1932,2,1,9999,NA,6
2,1931,2,1,9999,NA,6
1,1927,1,2,9999,611,6
2,1936,1,2,9999,611,6
1,1940,1,2,9999,611,6
2,1942,1,2,9999,611,6
1,1957,1,2,9999,611,6
2,1957,1,2,9999,611,6
1,1966,1,1,9999,441,6
2,1966,1,1,9999,NA,6
1,2002,0,1,9999,NA,6
1,2003,0,1,9999,NA,6
2,1943,2,2,9999,NA,6
1,1955,1,2,9999,611,6
2,1958,1,2,9999,611,6
1,1944,1,2,9999,611,6
2,1950,1,2,9999,611,6
1,1979,5,2,9999,611,6
1,1932,2,1,9999,NA,6
1,1998,0,2,9999,NA,7
1,1968,1,2,416.1,312,7
1,1923,1,2,9999,611,6
2,1936,1,2,9999,611,6
2,1935,2,1,9999,NA,6
1,1935,1,1,9999,NA,6
2,1936,1,1,9999,NA,6
1,1942,1,2,9999,611,6
2,1944,1,2,9999,611,6
1,1938,1,2,9999,611,6
2,1938,1,2,9999,611,6
1,1974,5,1,9999,611,6
2,1956,2,1,9999,248,6
1,1920,1,1,9999,NA,6
2,1933,1,2,9999,611,6
1,1960,1,2,9999,611,6
2,1961,1,2,9999,611,6
2,1991,5,1,170,245,1
2,1914,2,2,9999,NA,6
1,1932,3,2,9999,NA,6
2,1923,2,2,9999,NA,6
1,1958,1,1,9999,521,6
2,1961,1,1,9999,521,6
2,1984,1,2,220,259,6
1,1946,1,2,9999,611,6
2,1948,1,2,9999,NA,6
1,1979,1,2,257.5,753,6
1,1918,2,2,9999,NA,6
2,1983,1,2,0,245,6
1,2011,0,2,9999,NA,6
2,2014,0,2,9999,NA,6
1,1950,1,1,9999,NA,6
2,1955,1,1,9999,NA,6
2,1931,2,1,9999,NA,6
1,1965,3,2,9999,274,6
2,1987,5,2,333.3,314,1
1,1990,5,2,9999,NA,6
2,1943,2,2,126.5,941,6
2,1942,2,1,9999,NA,6
2,1937,2,1,9999,611,6
2,1950,2,1,150.75,930,6
1,1969,3,1,186.75,930,6
2,1935,2,2,9999,611,6
1,1948,1,1,9999,NA,6
2,1952,1,1,9999,530,6
1,1982,5,1,274.66,832,6
1,1941,1,1,9999,611,6
2,1949,1,1,84.41,941,6
2,1936,2,2,9999,NA,6
1,1963,1,2,9999,873,6
2,1963,1,1,9999,NA,6
1,1988,1,2,160,223,6
1,1990,5,2,9999,NA,6
2,1988,1,1,9999,NA,6
1,2008,0,2,9999,NA,6
1,2010,0,2,9999,NA,6
1,1958,1,1,9999,432,3
2,1962,1,1,9999,432,3
1,1994,5,1,9999,NA,3
1,1960,1,1,465,311,6
2,1963,1,1,100,521,6
1,1990,5,1,9999,NA,6
1,1970,1,2,9999,139,6
2,1971,1,2,9999,NA,6
2,2001,0,2,9999,NA,6
2,2004,0,2,9999,NA,6
1,1942,1,2,9999,NA,6
2,1941,1,2,9999,NA,6
1,1958,1,1,9999,875,6
2,1968,1,1,9999,399,6
1,1937,1,2,178.8,942,6
2,1937,1,2,9999,NA,6
2,1953,2,2,9999,611,6
1,1958,1,1,9999,611,4
2,1955,1,1,9999,611,4
1,1962,1,1,9999,875,6
2,1963,1,1,113,314,6
1,1987,5,1,191.7,247,5
2,2000,0,1,9999,NA,6
1,1973,1,1,76,248,6
2,1972,1,1,148.3,253,6
2,2003,0,1,9999,NA,6
1,2005,0,1,9999,NA,6
1,1956,1,2,150,873,6
2,1973,1,2,70,930,6
1,1993,5,2,9999,930,6
2,1994,5,2,9999,999,6
2,1959,1,1,82,953,6
1,1954,1,1,9999,NA,6
1,1971,1,1,9999,611,6
2,1981,1,1,120,930,6
2,2002,0,1,9999,NA,6
2,2006,0,1,9999,NA,6
2,1936,2,2,9999,NA,6
1,1969,5,2,9999,NA,6
2,1947,2,1,9999,NA,6
1,1931,1,2,9999,611,6
2,1940,1,1,9999,611,6
1,1935,1,2,9999,611,6
2,1941,1,2,9999,NA,6
1,1954,1,2,9999,611,6
2,1958,1,2,9999,611,6
2,1983,1,1,9999,NA,5
1,1986,5,2,150,753,6
1,1981,1,2,333,313,5
2,2011,0,2,9999,NA,5
1,2013,0,2,9999,NA,5
1,1954,5,2,9999,NA,6
2,1935,2,1,9999,NA,6
2,1944,1,2,9999,611,6
1,1944,1,2,9999,NA,6
1,1939,3,2,20,941,6
2,1943,2,1,9999,NA,6
1,1937,4,2,9999,NA,6
2,1950,2,1,9999,NA,6
1,1956,1,1,312,141,6
2,1956,1,1,9999,NA,6
1,1930,1,1,9999,611,6
2,1934,1,1,9999,611,6
1,1952,1,2,210,930,6
2,1954,1,2,135,941,6
2,1929,2,2,9999,NA,6
1,1990,5,2,150,231,6
1,1974,1,2,330,753,6
2,1977,1,2,110,313,6
1,2003,0,2,9999,NA,6
1,1935,1,1,9999,611,6
2,1938,1,1,9999,611,6
2,2005,0,1,9999,NA,6
1,2010,0,1,9999,NA,6
1,1967,1,1,165,941,6
2,1971,1,1,6,930,6
2,1998,0,1,9999,NA,6
2,2002,0,1,9999,NA,6
2,1939,2,1,10,930,6
1,1956,1,1,9999,521,6
2,1956,1,1,9999,NA,6
1,1992,5,1,9999,NA,6
1,1995,5,2,9999,NA,2
1,1963,1,2,74,922,6
2,1969,1,2,56,941,6
1,1998,0,2,9999,NA,6
1,1925,1,2,9999,611,6
2,1938,1,2,9999,NA,6
2,1946,1,1,9999,991,6
1,1936,1,1,20,941,6
1,1972,1,1,473.7,311,7
2,1973,1,1,9999,NA,7
2,1996,5,1,9999,NA,7
2,1998,0,1,9999,NA,7
2,2004,0,1,9999,NA,7
1,2011,0,1,9999,NA,7
1,1940,1,1,9999,611,6
2,1943,1,1,9999,611,6
1,1936,1,1,9999,611,6
2,1940,1,1,9999,611,6
1,1940,1,2,9999,611,6
2,1947,1,2,148.14,930,6
2,1932,2,1,9999,611,6
2,1953,2,1,9999,NA,6
1,1977,5,1,236.6,521,6
1,1954,1,2,9999,NA,6
2,1964,1,2,9999,NA,6
2,1938,2,1,9999,NA,6
2,1973,5,1,9999,NA,6
1,1936,1,2,9999,611,6
2,1940,1,2,20,999,6
2,1929,2,1,9999,NA,6
2,1935,2,1,9999,NA,6
1,1983,5,2,200,254,5
1,1947,3,2,9999,NA,5
2,1969,4,1,189.6,442,5
2,1996,5,1,9999,NA,5
1,1965,1,1,9999,799,5
2,1967,1,1,9999,151,5
2,1994,5,1,9999,NA,5
2,1997,0,1,9999,NA,5
2,1973,3,2,192.58,941,5
2,1997,0,2,9999,NA,5
2,2000,0,2,9999,NA,5
1,1956,3,2,308.8,313,5
2,1988,5,2,175,421,5
2,1990,5,2,239.6,854,5
1,1952,2,1,9999,271,5
2,1982,5,1,9999,NA,1
2,1984,5,1,9999,799,5
1,1958,2,2,1666.66,152,5
2,1990,5,2,9999,NA,5
1,1993,5,2,9999,NA,5
1,1964,1,1,666.66,120,5
2,1969,1,1,533.33,252,5
2,1993,5,1,9999,NA,5
1,1957,1,2,9999,254,5
2,1961,1,1,9999,254,5
2,1989,5,2,9999,NA,5
1,1993,5,2,9999,NA,5
1,1946,1,1,160,248,5
2,1957,1,1,9999,131,5
1,1985,5,1,208.3,252,5
1,1958,1,2,9999,441,5
2,1959,1,2,9999,442,5
2,1983,5,1,328,252,1
2,1985,5,1,408,320,1
1,1994,5,2,9999,NA,5
1,1952,1,2,9999,NA,5
2,1954,1,2,9999,NA,5
1,1978,1,2,419.16,252,5
2,1980,1,2,360.8,252,5
2,1980,1,2,319.16,252,5
2,2007,0,2,9999,NA,5
1,1980,1,2,402.5,252,5
1,2009,0,2,9999,NA,5
2,2009,0,2,9999,NA,5
1,2011,0,2,9999,NA,5
1,1977,5,1,301.66,243,5
1,1960,5,1,9999,NA,7
1,1975,1,1,128,259,5
2,1974,1,2,413.9,252,5
1,2007,0,2,9999,NA,5
2,2010,0,2,9999,NA,5
1,1972,1,1,605.57,320,5
2,1976,1,1,497.19,320,5
2,2007,0,1,9999,NA,5
2,1943,1,1,9999,NA,5
1,2009,0,1,9999,NA,5
1,1974,1,1,421.3,231,5
2,1972,1,1,9999,NA,5
2,2005,0,1,9999,NA,5
1,2009,0,1,9999,NA,5
1,1954,1,1,9999,NA,5
2,1959,1,1,110,313,5
1,1980,1,1,833.3,221,2
1,1932,1,1,9999,NA,5
2,1931,1,1,9999,NA,5
2,1982,1,1,541.7,222,2
1,2014,0,1,9999,NA,2
1,1970,1,2,9999,873,5
2,1973,1,2,9999,952,5
2,1995,5,2,9999,NA,5
2,1999,0,2,9999,NA,5
1,1959,1,2,9999,751,5
2,1960,1,2,9999,999,5
2,1985,1,2,320,320,2
2,1995,5,2,9999,NA,5
2,1938,2,2,9999,NA,5
1,1982,1,2,425,235,2
1,2013,0,2,9999,NA,2
1,1950,1,2,9999,611,5
2,1952,1,1,118,710,5
2,1928,2,2,9999,NA,5
1,1985,5,2,180,510,5
2,1932,2,2,9999,NA,5
2,1934,2,1,9999,NA,5
1,1973,1,2,331.66,510,5
2,1978,1,2,9999,NA,5
1,1998,0,2,9999,NA,5
2,2001,0,2,9999,NA,5
1,2003,0,2,9999,NA,5
1,1960,1,2,9999,613,5
2,1964,1,2,70,421,5
1,1988,5,2,9999,613,5
2,1990,5,2,9999,NA,5
1,1994,5,2,9999,NA,5
1,1962,1,1,9999,823,5
2,1971,1,1,9999,999,5
1,1992,5,1,9999,NA,5
1,1974,1,2,281.25,743,5
2,1978,1,2,97.08,442,5
1,2004,0,2,9999,NA,5
1,2007,0,2,9999,NA,5
1,1937,1,1,9999,NA,5
2,1937,1,1,9999,NA,5
2,1936,2,1,9999,NA,5
1,1969,1,1,162.58,312,5
2,1975,1,1,300,421,5
1,2008,0,1,9999,NA,5
1,1927,2,2,9999,NA,5
1,1959,1,2,9999,611,5
2,1961,1,2,9999,812,5
1,1937,1,2,9999,NA,5
2,1941,1,2,9999,NA,5
1,1960,3,1,9999,611,5
2,1992,5,1,124,423,1
2,1995,5,2,9999,999,2
2,1937,2,1,9999,NA,5
1,1951,1,2,9999,NA,5
2,1957,1,1,9999,611,5
1,1956,1,2,153.33,942,5
2,1959,1,2,9999,611,5
1,1981,5,1,235,231,1
2,1942,2,2,9999,NA,5
1,1960,1,2,9999,611,5
